0.279
0.743
1.207
1.672
2.136
2.577
3.042
3.506
3.971
4.435
4.899
5.364
5.805
6.269
6.734
7.198
7.663
8.127
8.591
9.056
9.520
9.985
10.426
10.890
11.355
11.819
12.283
12.748
13.212
13.677
14.118
14.582
15.047
15.511
15.975
16.440
16.904
17.369
17.833
18.297
18.739
19.203
19.667
20.132
20.596
21.060
21.525
21.989
22.430
22.895
23.359
23.824
24.288
24.752
25.217
25.681
26.122
26.587
27.051
27.516
27.957
28.444
28.909
29.350
29.814
30.279
30.743
31.208
31.649
32.113
32.601
33.042
33.506
33.878
34.273
34.667
35.132
35.596
36.061
36.525
36.966
37.431
37.895
38.359
38.824
39.288
39.753
40.217
40.681
41.239
41.819
42.260
42.725
43.189
43.654
44.118
44.582
45.047
45.511
45.976
46.440
46.881
47.345
47.810
48.274
48.739
49.203
49.667
50.109
50.573
51.037
51.502
51.966
52.431
52.895
53.359
53.824
54.288
54.729
55.194
55.658
56.192
56.726
57.284
57.748
58.212
58.677
59.118
59.582
60.047
60.511
60.976
61.440
61.904
62.369
62.810
63.274
63.739
64.203
64.668
65.132
65.596
66.061
66.525
66.966
67.431
67.895
68.360
68.824
69.288
69.753
70.217
70.682
71.123
71.587
72.052
72.516
72.980
73.445
73.909
74.374
74.815
75.279
75.743
76.208
76.672
77.137
77.601
78.065
78.530
78.971
79.435
79.900
80.364
80.829
81.293
81.757
82.199
82.663
83.127
83.592
84.056
84.521
84.985
85.449
85.891
86.355
86.819
87.284
87.748
88.213
88.677
89.118
89.583
90.047
90.511
90.999
91.487
91.997
92.485
92.996
93.507
93.971
94.436
94.900
95.364
95.829
96.293
96.758
97.199
97.663
98.128
98.592
99.056
99.521
99.985
100.450
100.891
101.355
101.820
102.284
102.748
103.213
103.677
104.211
104.722
105.279
105.744
106.208
106.672
107.137
107.601
108.042
108.507
108.971
109.436
109.900
110.364
110.829
111.293
111.758
112.199
112.663
113.128
113.592
114.056
114.521
114.985
115.426
115.891
116.355
116.820
117.284
117.748
118.213
118.677
119.188
119.699
120.233
120.744
121.208
121.673
122.137
122.578
123.043
123.507
123.971
124.436
124.900
125.365
125.829
126.293
126.758
127.222
127.663
128.128
128.592
129.057
129.521
129.985
130.450
130.914
131.355
131.820
132.284
132.748
133.213
133.677
134.142
134.653
135.163
135.744
136.208
136.673
137.137
137.601
138.066
138.507
138.971
139.436
139.900
140.365
140.829
141.293
141.758
142.199
142.663
143.128
143.592
144.057
144.521
144.985
145.450
145.914
146.355
146.820
147.284
147.749
148.213
148.677
149.142
149.583
150.047
150.512
150.976
151.441
151.905
152.346
152.811
153.275
153.739
154.204
154.668
155.133
155.597
156.038
156.526
156.967
157.431
157.896
158.360
158.824
159.289
159.753
160.218
160.659
161.123
161.588
162.052
162.516
163.051
163.585
164.119
164.583
165.047
165.512
165.976
166.441
166.905
167.346
167.811
168.275
168.739
169.204
169.668
170.133
170.597
171.038
171.503
171.967
172.431
172.896
173.360
173.825
174.289
174.753
175.218
