epoch,acc,f1,loss
0,0.9879812758739671,0.0010397728476078572,0.0568779523511984
1,0.9944967738792377,0.019130400078281762,0.033488048034970214
2,0.9946709664365675,0.08879750073883404,0.030525193851593472
3,0.9950092805654077,0.19124385353233575,0.028004803154911242
4,0.9953745262761182,0.2910048914639766,0.02597292674562153
5,0.9958604481062766,0.39076973924871455,0.023286641281347255
6,0.9962187032360033,0.4755976432969303,0.019928137729468602
7,0.9964324026682522,0.5268783428168702,0.018095568623288504
8,0.9966396393076019,0.5671538161155433,0.016001625209340214
9,0.9969306594347318,0.6169984878544406,0.01340434530848256
10,0.9972595446278719,0.6649945731397421,0.011137387580650866
11,0.9975337286159273,0.7079232375461983,0.009589089398359459
12,0.9975716902986365,0.7175962128876309,0.009424097432416163
13,0.9977171759289739,0.7370949369862895,0.008469026079170876
14,0.9978527826124598,0.7560304416103941,0.007829540205990285
15,0.9981085339449877,0.7869543089094928,0.006542008592428426
16,0.998216332222958,0.8012895002622864,0.006006651262315377
17,0.9982086753027738,0.8033705438397241,0.006218077475776534
18,0.9982316432243772,0.8042926648628108,0.006049286075183466
19,0.998350883332028,0.8202930193768492,0.005500716501870923
20,0.9984866632198965,0.8366101157270152,0.004963038870980668
21,0.9986301922180366,0.8525531117168356,0.004440785711907318
22,0.9985662066807239,0.8486195503349164,0.0046821134105401886
23,0.9985924753945276,0.8506788454951986,0.004619091661896431
24,0.998633773789009,0.8555270618079774,0.004466042744843371
25,0.998695431901246,0.8632602347410564,0.004107766219867916
26,0.9988194668457754,0.8751113685457508,0.0037518157722917205
27,0.9988407423337682,0.883680078828275,0.003683000629738644
28,0.9987573906981781,0.8730126435953346,0.0038902668963869034
29,0.9988599487479336,0.8832343945249713,0.003556729869292262
30,0.9988552504721496,0.8837686986977497,0.0035075147332233017
31,0.9990022724838526,0.8976667085285688,0.0030840986144377424
32,0.9990347248898638,0.9059025773910537,0.0030077587613313484
33,0.9989504832261795,0.8939416171338943,0.003458474177668552
34,0.9989720421639017,0.8981203391598805,0.0031655521162611833
35,0.9990543095861208,0.9074064420090895,0.0029763533912497567
36,0.9990981337348005,0.9107371044586213,0.0028483505160443014
37,0.9991433458665774,0.9178041751881906,0.002711758608114309
38,0.999091761140761,0.9105418389610261,0.0029056276015739088
39,0.9990781646406605,0.9108195730120583,0.0028242655255557346
40,0.999155622496421,0.9191268401450179,0.0026118115422485155
41,0.999183146370563,0.9200601926707916,0.0025157400740653726
42,0.9992192970604171,0.9259030318110706,0.0023493566796732026
43,0.9992099682530227,0.9250328373523774,0.002413173590005956
44,0.9992106112401952,0.925048213444851,0.002431127128055658
45,0.9992264843965516,0.9266736697583081,0.002340378759598459
46,0.999237936264329,0.9265292148325364,0.0022993329236473043
47,0.9992829543102018,0.9317085722321725,0.002203074695977093
48,0.9992500764445269,0.9285849805298598,0.0022902894116799914
49,0.999296321917235,0.9333112403735511,0.0021197481555859632
50,0.9993125843025412,0.9357175241476949,0.0020809061961985366
51,0.9993140889485715,0.9354587251100086,0.0020416359805672944
52,0.9993588947175509,0.9388022206718836,0.0019454541717891442
53,0.9993220782985757,0.9356103556511832,0.002099154918218842
54,0.9993374567979191,0.9378489290574864,0.0020648838450793407
55,0.9993459997196629,0.9390014939152365,0.0019512906321089514
56,0.9993523501003018,0.9385655512274536,0.0019463960540748188
57,0.999369312686773,0.9399295516744263,0.0019151896595160063
58,0.9993856915216301,0.9431386796032536,0.0018124618545470438
59,0.9993564544380841,0.9391885841214288,0.0019879689036541603
60,0.9993673724230024,0.9415562862639207,0.0018713955020953626
61,0.9993669824865948,0.9407594911994283,0.0019128328749866293
62,0.999418748358577,0.9444958052777451,0.0017296376278479629
63,0.999409398887077,0.9446625324558932,0.0017931603696623062
64,0.999404396541285,0.943751473013985,0.0018009110574414573
65,0.9994392230360603,0.947926133631863,0.0016527700270053927
66,0.9994739190395007,0.9513633337923959,0.0015494234037375415
67,0.9994028823416602,0.9424529503724706,0.0018488936512031041
68,0.9994571252617732,0.9497880141811713,0.0016422577292632596
69,0.9994042705026037,0.9446375842678062,0.001807664926805147
70,0.9994637191145542,0.9502732039077278,0.001594792683693978
71,0.999462791995037,0.9502950949763688,0.0016224426585602825
72,0.9994572608437391,0.9487097695972654,0.001617566627087431
73,0.9994795015126425,0.9510095346466599,0.0015587264608254658
74,0.9994358623641753,0.9471024976721402,0.001684171920568694
75,0.9994940966764212,0.9534177682044547,0.0014727857224151393
76,0.9994737769216443,0.9506881068407141,0.0016605367076604773
77,0.9994275515931055,0.9453038880473537,0.0016897408436631093
78,0.9994927353260773,0.9525443038164754,0.001494394478487942
79,0.9994782251064367,0.9510813380887069,0.001573959425528529
80,0.9995033504907845,0.9540456162750242,0.0014817097114668504
81,0.9995127708374925,0.9545385975926953,0.0014731850491298765
82,0.999506626046485,0.9538577986169737,0.0014379116412110227
83,0.9995362937262667,0.956199582830837,0.0013860677828644783
84,0.9994917778386929,0.9529030193197054,0.0015072970915972544
85,0.9995243616831794,0.9559825906076725,0.0014545667861243694
86,0.9995110596246352,0.9547218811404311,0.001453706220306175
87,0.9995103821954654,0.9544860620691056,0.0014295789658014299
88,0.9995218551373632,0.9543274872285918,0.001436552879633793
89,0.9995386422463048,0.9571156681538279,0.0013628525756616443
90,0.9995560977029488,0.959248411066103,0.0013357815457438588
91,0.9995594199923189,0.9593650389659122,0.0013346616826998853
92,0.9995372557106333,0.9570324877783765,0.0013702869410305168
93,0.9995285276280984,0.9559398799604786,0.0013410924190966832
94,0.9995386633520688,0.9572383732811878,0.0014076602159076683
95,0.9995425870178903,0.9580541361073845,0.0013265004809720328
96,0.9995540478177223,0.9585236536852896,0.0013212606623684597
97,0.9995263981056236,0.9554808607224822,0.0014796623319576873
98,0.9995619267965098,0.95903968866434,0.0012867568938943975
99,0.9995870000406889,0.9618125514672589,0.0011897086502481123
